merchant_id,merchant_name,category,region,integration_type,years_on_visa,avg_monthly_volume_k,monthly_txn_count,avg_txn_size,dispute_rate_pct,support_tickets_monthly,volume_trend_pct,churn_label
1538,Peak Shop 1538,Retail,North America,Semi-integrated,7.5,681.9,1427,477.86,0.82,10,23.2,1
1539,Prime Pay 1539,Entertainment,Asia Pacific,Integrated,4.7,860.8,1491,577.33,1.05,8,51.6,0
1540,Peak Transact 1540,Travel,MEA,Integrated,0.5,5802.1,9932,584.18,0.09,4,30.3,0
1541,Smart Transact 1541,eCommerce,LAC,Manual,11.6,83.6,79,1058.23,1.07,1,-6.5,0
1542,Prime Shop 1542,Restaurant,Asia Pacific,Semi-integrated,6.8,185.8,253,734.39,0.34,10,17.4,0
1543,Peak Pay 1543,Retail,North America,Manual,7.4,8000.0,18542,431.45,0.47,2,-3.1,0
1544,Peak Market 1544,Travel,LAC,Integrated,7.4,453.8,840,540.24,0.36,14,-1.1,1
1545,Direct Commerce 1545,Restaurant,North America,Integrated,6.8,47.1,85,554.12,1.39,7,-20.3,0
1546,Digital Market 1546,Travel,LAC,Integrated,3.8,294.3,290,1014.83,0.25,6,2.3,0
1547,Express Transact 1547,Entertainment,Asia Pacific,Integrated,11.7,13.8,50,276.0,0.28,0,18.9,0
1548,Digital Hub 1548,Services,MEA,Manual,7.6,932.0,1379,675.85,1.38,4,6.7,0
1549,Smart Pay 1549,eCommerce,Europe,Integrated,8.2,2066.7,1977,1045.37,0.14,0,-14.0,0
1550,Digital Commerce 1550,Retail,LAC,Manual,5.7,185.6,530,350.19,0.63,13,-22.5,1
1551,Swift Market 1551,Restaurant,Asia Pacific,Manual,3.8,344.1,608,565.95,0.31,8,50.2,0
1552,Digital Pay 1552,Services,Asia Pacific,Semi-integrated,1.2,2423.9,4411,549.51,0.52,14,14.5,1
1553,Express Payments 1553,Travel,MEA,Integrated,4.5,57.4,169,339.64,0.24,10,-8.5,1
1554,Smart Commerce 1554,Travel,LAC,Semi-integrated,2.5,104.6,148,706.76,0.79,17,17.2,1
1555,Global Hub 1555,eCommerce,Asia Pacific,Integrated,8.1,483.3,1381,349.96,0.07,14,51.8,0
1556,Smart Trade 1556,Retail,Asia Pacific,Semi-integrated,10.6,232.0,519,447.01,0.96,2,20.4,0
1557,Global Shop 1557,Services,LAC,Integrated,4.0,440.8,918,480.17,0.15,2,-45.0,0
1558,Smart Hub 1558,Entertainment,Europe,Manual,4.3,113.4,123,921.95,0.66,16,60.0,0
1559,Digital Payments 1559,Services,North America,Semi-integrated,8.2,897.9,565,1589.2,0.3,4,-29.0,1
1560,Direct Hub 1560,Services,Asia Pacific,Semi-integrated,2.2,539.7,860,627.56,0.65,13,3.9,1
1561,Direct Market 1561,Restaurant,North America,Semi-integrated,11.2,1434.9,753,1905.58,1.86,11,-14.7,1
1562,Digital Hub 1562,Restaurant,North America,Semi-integrated,4.7,880.6,596,1477.52,0.6,12,-6.8,0
1563,Swift Pay 1563,Restaurant,Asia Pacific,Manual,1.7,888.4,1766,503.06,1.23,4,13.7,0
1564,Swift Market 1564,Services,LAC,Integrated,2.5,87.8,202,434.65,0.23,5,-33.4,1
1565,Prime Hub 1565,Travel,LAC,Manual,11.2,1325.6,1219,1087.45,0.96,9,6.2,0
1566,Peak Market 1566,eCommerce,Europe,Semi-integrated,3.3,418.5,975,429.23,0.16,0,30.9,0
1567,Global Pay 1567,Services,Asia Pacific,Manual,8.1,526.8,1514,347.95,0.6,5,-8.9,0
1568,Smart Commerce 1568,Travel,North America,Integrated,2.3,2885.8,6804,424.13,0.94,9,-19.8,0
1569,Prime Pay 1569,Services,LAC,Semi-integrated,2.7,242.9,597,406.87,0.05,3,5.2,0
1570,Peak Market 1570,Services,Europe,Integrated,10.6,4410.1,9930,444.12,0.33,5,1.2,0
1571,Express Shop 1571,Retail,LAC,Semi-integrated,2.2,5025.4,5336,941.79,0.29,17,-3.9,1
1572,Global Transact 1572,eCommerce,MEA,Integrated,0.7,1908.2,2675,713.35,0.67,5,-15.8,1
1573,Peak Trade 1573,Entertainment,LAC,Integrated,6.3,168.5,484,348.14,0.34,16,18.4,0
1574,Direct Commerce 1574,Entertainment,Europe,Integrated,10.4,31.2,67,465.67,1.08,16,19.9,0
1575,Swift Trade 1575,Retail,MEA,Integrated,4.2,3012.0,7447,404.46,0.74,12,-13.3,0
1576,Peak Transact 1576,Restaurant,LAC,Integrated,2.0,777.4,2271,342.32,1.04,2,-10.5,0
1577,Express Trade 1577,Travel,LAC,Semi-integrated,11.8,234.3,252,929.76,0.34,3,10.7,0
1578,Digital Trade 1578,Entertainment,MEA,Integrated,8.3,3439.2,4485,766.82,0.86,16,-11.3,1
1579,Direct Hub 1579,Retail,MEA,Semi-integrated,10.3,199.1,420,474.05,0.16,0,11.6,0
1580,Global Commerce 1580,Travel,North America,Integrated,9.1,367.3,206,1783.01,3.27,9,37.4,0
1581,Digital Transact 1581,Restaurant,MEA,Semi-integrated,8.5,1386.9,2674,518.66,0.17,10,6.8,0
1582,Smart Hub 1582,Restaurant,LAC,Semi-integrated,4.9,139.9,352,397.44,0.44,15,-16.3,1
1583,Swift Payments 1583,Travel,Europe,Integrated,4.2,570.6,1156,493.6,1.19,16,15.8,0
1584,Prime Commerce 1584,eCommerce,Europe,Semi-integrated,8.7,3055.8,3784,807.56,0.48,5,4.4,0
1585,Prime Transact 1585,Travel,LAC,Manual,8.7,893.9,2065,432.88,0.28,9,5.0,1
1586,Digital Trade 1586,Restaurant,Europe,Semi-integrated,11.4,3813.9,3299,1156.08,0.84,11,17.5,0
1587,Global Market 1587,Entertainment,Asia Pacific,Integrated,7.0,3252.1,8900,365.4,0.11,17,21.8,0
1588,Direct Payments 1588,Retail,LAC,Integrated,3.9,672.4,505,1331.49,0.09,10,8.7,0
1589,Global Trade 1589,Services,LAC,Semi-integrated,6.1,25.2,66,381.82,0.32,2,6.8,0
1590,Global Transact 1590,Retail,MEA,Integrated,7.6,141.4,246,574.8,1.14,16,49.3,1
1591,Peak Pay 1591,Entertainment,North America,Semi-integrated,5.4,1936.6,3043,636.41,0.75,9,32.0,0
1592,Digital Transact 1592,eCommerce,Europe,Integrated,9.6,75.9,132,575.0,0.5,3,24.7,0
1593,Swift Transact 1593,eCommerce,MEA,Semi-integrated,7.2,421.0,421,1000.0,0.14,3,10.6,0
1594,Swift Shop 1594,Retail,Asia Pacific,Integrated,0.6,1068.4,1756,608.43,0.46,3,-12.1,0
1595,Prime Payments 1595,Entertainment,Europe,Integrated,7.1,5205.1,13659,381.07,0.49,12,30.5,0
1596,Peak Shop 1596,Retail,Europe,Manual,7.8,297.4,744,399.73,0.37,17,10.9,0
1597,Swift Hub 1597,Travel,Europe,Manual,11.0,270.2,245,1102.86,0.24,7,-3.5,0
1598,Digital Trade 1598,Entertainment,Asia Pacific,Manual,5.3,618.1,1349,458.19,0.24,1,3.1,0
1599,Smart Trade 1599,Services,Europe,Manual,7.1,1087.1,2872,378.52,0.05,15,-11.3,1
1600,Direct Transact 1600,Entertainment,LAC,Integrated,6.0,536.0,1366,392.39,0.27,11,29.1,0
1601,Global Pay 1601,Restaurant,Asia Pacific,Integrated,6.6,2889.9,4520,639.36,0.67,10,21.7,0
1602,Smart Payments 1602,Entertainment,LAC,Integrated,1.3,217.3,134,1621.64,0.14,1,11.6,0
1603,Global Commerce 1603,Entertainment,North America,Semi-integrated,10.8,787.0,2225,353.71,0.07,17,7.1,0
1604,Global Transact 1604,Restaurant,LAC,Integrated,11.0,1240.5,1847,671.63,0.48,1,-5.6,0
1605,Direct Commerce 1605,Retail,MEA,Manual,6.8,379.8,532,713.91,0.96,10,-34.6,1
1606,Swift Transact 1606,Services,North America,Integrated,6.9,2155.1,5169,416.93,0.05,10,-20.3,0
1607,Global Payments 1607,Retail,Europe,Integrated,1.2,819.4,950,862.53,0.11,9,-6.9,0
1608,Peak Shop 1608,Travel,LAC,Integrated,7.4,2007.0,5191,386.63,0.5,9,-9.9,0
1609,Peak Shop 1609,Restaurant,LAC,Integrated,5.4,872.8,602,1449.83,1.46,7,13.8,0
1610,Global Commerce 1610,Retail,LAC,Integrated,8.7,1126.6,2649,425.29,0.51,10,24.2,0
1611,Global Market 1611,Entertainment,Asia Pacific,Semi-integrated,1.0,274.4,799,343.43,0.44,6,5.4,1
1612,Express Shop 1612,Retail,LAC,Integrated,8.7,275.0,822,334.55,2.79,8,36.2,0
1613,Express Trade 1613,Entertainment,LAC,Semi-integrated,3.8,3692.9,10375,355.94,1.33,12,-7.7,1
1614,Global Hub 1614,Entertainment,North America,Manual,8.0,1619.2,4334,373.6,0.32,13,5.3,0
1615,Prime Hub 1615,Retail,LAC,Semi-integrated,7.7,158.8,190,835.79,1.75,2,7.0,0
1616,Prime Commerce 1616,Restaurant,Asia Pacific,Semi-integrated,3.1,856.8,2498,342.99,0.82,17,29.8,0
1617,Global Market 1617,Entertainment,North America,Integrated,5.6,24.0,67,358.21,0.23,1,10.1,0
1618,Peak Shop 1618,Travel,Asia Pacific,Integrated,10.1,297.8,546,545.42,0.1,4,10.7,0
1619,Prime Payments 1619,Retail,Asia Pacific,Integrated,7.5,2554.1,3844,664.44,0.14,6,-25.1,0
1620,Smart Payments 1620,Services,North America,Manual,1.3,558.2,431,1295.13,0.33,5,-10.0,1
1621,Digital Trade 1621,Restaurant,MEA,Semi-integrated,5.6,784.5,1550,506.13,0.1,6,29.9,0
1622,Prime Shop 1622,Retail,Europe,Integrated,4.1,10.0,50,200.0,1.85,5,-33.5,1
1623,Digital Transact 1623,Services,Europe,Integrated,7.9,384.1,579,663.39,0.18,7,34.9,0
1624,Peak Hub 1624,Retail,Asia Pacific,Semi-integrated,7.6,1068.0,1618,660.07,1.53,13,18.0,0
1625,Swift Pay 1625,Travel,MEA,Semi-integrated,0.6,1275.9,2466,517.4,0.64,14,-7.0,1
1626,Smart Trade 1626,Services,LAC,Semi-integrated,7.5,2558.8,1457,1756.21,1.47,6,-8.6,0
1627,Direct Payments 1627,Travel,LAC,Manual,9.0,495.5,1434,345.54,0.06,4,45.9,0
1628,Prime Pay 1628,Travel,Europe,Semi-integrated,9.3,527.5,646,816.56,0.48,12,36.2,0
1629,Prime Hub 1629,eCommerce,MEA,Semi-integrated,1.2,103.0,87,1183.91,0.15,1,5.6,0
1630,Peak Trade 1630,Retail,MEA,Integrated,4.0,499.5,256,1951.17,2.49,8,10.7,1
1631,Direct Trade 1631,Travel,Asia Pacific,Integrated,5.3,113.7,300,379.0,1.27,3,-4.9,0
1632,Prime Pay 1632,Services,Asia Pacific,Manual,2.6,50.0,132,378.79,0.19,10,10.7,0
1633,Direct Pay 1633,Retail,North America,Semi-integrated,5.3,145.6,107,1360.75,1.92,1,-5.5,0
1634,Digital Payments 1634,Services,LAC,Integrated,1.3,5498.1,4841,1135.74,0.81,14,6.4,0
1635,Global Commerce 1635,eCommerce,MEA,Semi-integrated,1.8,455.4,737,617.91,0.57,4,44.2,0
1636,Express Commerce 1636,Travel,Asia Pacific,Integrated,8.2,904.9,872,1037.73,1.15,9,6.1,0
1637,Swift Shop 1637,Retail,Asia Pacific,Semi-integrated,3.5,324.1,758,427.57,0.53,10,-13.0,1
1638,Express Commerce 1638,Travel,Asia Pacific,Integrated,8.7,54.2,50,1084.0,1.1,8,-19.3,0
1639,Digital Payments 1639,Restaurant,North America,Semi-integrated,1.1,2466.5,4622,533.64,0.65,8,10.5,0
1640,Swift Transact 1640,Restaurant,LAC,Semi-integrated,7.0,31.8,50,636.0,0.05,4,-7.2,0
1641,Direct Commerce 1641,Entertainment,LAC,Integrated,5.0,305.9,508,602.17,0.31,13,12.9,0
1642,Direct Transact 1642,Retail,MEA,Integrated,9.7,616.2,962,640.54,0.52,9,-24.4,0
1643,Global Commerce 1643,eCommerce,MEA,Semi-integrated,9.5,918.4,810,1133.83,0.66,3,21.8,0
1644,Prime Commerce 1644,Travel,Asia Pacific,Integrated,4.8,240.6,252,954.76,0.12,4,-13.2,0
1645,Global Shop 1645,Retail,MEA,Integrated,7.7,50.7,50,1014.0,0.84,7,8.9,0
1646,Digital Shop 1646,Restaurant,Asia Pacific,Semi-integrated,3.1,216.7,170,1274.71,0.58,15,1.2,0
1647,Global Market 1647,eCommerce,LAC,Integrated,7.2,233.2,686,339.94,1.03,17,42.4,0
1648,Global Transact 1648,Travel,LAC,Integrated,1.4,225.4,270,834.81,1.18,6,11.4,1
1649,Prime Shop 1649,Services,MEA,Integrated,5.5,2586.6,3278,789.08,1.45,7,46.9,0
1650,Peak Transact 1650,Services,LAC,Manual,2.6,121.6,99,1228.28,0.3,2,19.2,0
1651,Swift Market 1651,Restaurant,North America,Integrated,10.7,1013.7,2420,418.88,0.31,9,36.5,0
1652,Peak Payments 1652,Retail,North America,Integrated,5.6,830.2,2333,355.85,1.07,4,3.8,0
1653,Smart Transact 1653,Retail,Asia Pacific,Integrated,7.3,2552.0,6314,404.18,0.07,14,14.9,0
1654,Smart Pay 1654,Travel,Asia Pacific,Integrated,4.6,552.0,1121,492.42,0.5,9,32.4,0
1655,Direct Payments 1655,Retail,LAC,Integrated,3.8,2013.4,5100,394.78,0.11,3,26.1,0
1656,Express Trade 1656,Restaurant,Asia Pacific,Integrated,2.8,522.6,789,662.36,0.25,16,18.6,1
1657,Smart Commerce 1657,Services,Asia Pacific,Integrated,11.0,1221.9,3236,377.6,2.2,14,1.4,1
1658,Digital Transact 1658,Services,MEA,Integrated,9.7,81.1,202,401.49,0.13,5,4.8,0
1659,Direct Trade 1659,Services,Europe,Manual,2.0,16.6,50,332.0,0.12,2,30.8,0
1660,Direct Commerce 1660,Restaurant,Asia Pacific,Integrated,9.1,1128.4,1940,581.65,0.68,4,34.9,0
1661,Global Hub 1661,Travel,Asia Pacific,Integrated,5.3,1216.4,1412,861.47,0.05,6,-3.9,0
1662,Express Shop 1662,Travel,Asia Pacific,Manual,0.7,1294.3,926,1397.73,0.07,7,-6.9,0
1663,Direct Payments 1663,Restaurant,MEA,Manual,6.6,319.0,834,382.49,0.92,14,-10.1,1
1664,Smart Hub 1664,Travel,MEA,Semi-integrated,2.0,5354.1,2783,1923.86,0.91,17,24.6,0
1665,Peak Hub 1665,Travel,Asia Pacific,Integrated,2.9,349.4,812,430.3,0.2,13,-10.6,0
1666,Direct Transact 1666,eCommerce,Asia Pacific,Integrated,8.5,1199.0,3561,336.7,0.83,15,24.4,0
1667,Direct Payments 1667,Entertainment,Asia Pacific,Integrated,3.5,1529.2,2607,586.57,0.53,2,18.9,0
1668,Digital Market 1668,Entertainment,North America,Integrated,10.8,7377.8,10536,700.25,0.05,2,-2.9,0
1669,Swift Market 1669,Travel,Asia Pacific,Integrated,8.1,426.7,859,496.74,0.05,16,39.3,0
1670,Peak Trade 1670,Entertainment,Europe,Semi-integrated,10.1,266.5,669,398.36,0.72,11,-21.2,1
1671,Global Shop 1671,Entertainment,North America,Integrated,7.6,81.7,89,917.98,0.22,4,41.2,0
1672,Express Trade 1672,Travel,North America,Semi-integrated,10.5,5844.8,6585,887.59,0.38,14,14.4,0
1673,Digital Commerce 1673,Restaurant,Asia Pacific,Integrated,4.7,1199.9,2421,495.62,0.05,3,-33.5,0
1674,Swift Pay 1674,Entertainment,North America,Integrated,6.8,1254.2,3574,350.92,0.58,13,39.8,0
1675,Direct Pay 1675,Entertainment,LAC,Semi-integrated,6.4,8000.0,9968,802.57,0.42,15,27.4,0
1676,Prime Transact 1676,Services,Asia Pacific,Manual,10.9,1048.4,1511,693.85,0.56,8,-0.6,0
1677,Global Commerce 1677,Retail,Europe,Integrated,2.4,107.4,320,335.62,0.16,11,-11.3,0
1678,Swift Market 1678,eCommerce,LAC,Semi-integrated,7.1,505.6,475,1064.42,0.05,13,-23.4,1
1679,Digital Hub 1679,Services,Asia Pacific,Integrated,9.2,169.9,117,1452.14,0.09,15,56.3,0
1680,Global Trade 1680,Travel,LAC,Integrated,4.8,382.1,754,506.76,0.85,10,-10.5,0
1681,Global Trade 1681,Services,LAC,Semi-integrated,10.5,378.6,212,1785.85,1.65,5,-17.3,1
1682,Direct Pay 1682,Retail,North America,Integrated,4.8,292.4,278,1051.8,0.11,3,13.4,0
1683,Prime Market 1683,Retail,Europe,Integrated,2.5,94.6,194,487.63,1.37,6,-24.8,1
1684,Digital Payments 1684,Entertainment,Asia Pacific,Integrated,7.2,6182.7,13285,465.39,0.61,1,-11.6,0
1685,Digital Commerce 1685,eCommerce,MEA,Integrated,5.3,1010.7,1795,563.06,1.98,12,27.9,0
1686,Peak Shop 1686,Travel,North America,Integrated,0.7,485.1,707,686.14,0.05,6,17.3,0
1687,Global Hub 1687,eCommerce,North America,Integrated,1.3,1921.2,3728,515.34,0.64,12,0.3,1
1688,Swift Commerce 1688,eCommerce,MEA,Manual,2.7,1286.3,2712,474.3,0.8,1,8.4,0
1689,Express Hub 1689,Services,MEA,Semi-integrated,9.3,978.4,2454,398.7,0.08,5,-0.8,0
1690,Digital Pay 1690,Retail,North America,Integrated,10.8,1735.4,4307,402.93,0.09,7,6.8,0
1691,Digital Pay 1691,Entertainment,Asia Pacific,Integrated,6.8,802.3,1734,462.69,0.29,1,-7.2,0
1692,Direct Pay 1692,Services,LAC,Semi-integrated,1.7,1699.9,4650,365.57,0.41,14,-3.6,1
1693,Digital Hub 1693,Travel,North America,Integrated,6.6,1909.0,4953,385.42,0.8,10,-4.2,0
1694,Global Transact 1694,eCommerce,Europe,Semi-integrated,10.3,835.3,695,1201.87,0.74,15,-6.5,0
1695,Prime Trade 1695,Retail,Europe,Semi-integrated,9.1,488.6,1412,346.03,0.92,14,28.9,0
1696,Prime Market 1696,Entertainment,LAC,Integrated,3.8,5667.8,15469,366.4,0.82,0,23.4,0
1697,Prime Trade 1697,eCommerce,Europe,Integrated,1.9,340.7,443,769.07,0.14,15,-10.6,0
1698,Global Transact 1698,Retail,Asia Pacific,Integrated,10.9,1150.4,633,1817.38,2.38,1,-15.9,0
1699,Global Transact 1699,eCommerce,Europe,Integrated,10.3,1187.3,2386,497.61,0.19,15,4.9,0
1700,Swift Trade 1700,Services,LAC,Integrated,1.1,283.3,452,626.77,0.53,12,51.1,0
1701,Global Trade 1701,Restaurant,North America,Manual,10.0,214.7,509,421.81,0.59,14,-12.6,1
1702,Direct Payments 1702,Restaurant,Europe,Integrated,1.6,405.3,734,552.18,1.13,8,4.8,0
1703,Peak Commerce 1703,Entertainment,Europe,Semi-integrated,1.2,333.9,230,1451.74,1.15,2,9.8,0
1704,Direct Trade 1704,Restaurant,MEA,Semi-integrated,9.2,86.4,96,900.0,0.35,2,5.8,0
1705,Prime Market 1705,Services,MEA,Integrated,6.7,267.2,723,369.57,0.68,2,-1.2,0
1706,Smart Hub 1706,Services,Asia Pacific,Integrated,5.3,965.6,573,1685.17,0.05,14,31.1,0
1707,Direct Shop 1707,Services,North America,Integrated,10.9,3914.0,9165,427.06,0.14,9,17.1,0
1708,Swift Commerce 1708,Services,LAC,Semi-integrated,10.2,1445.4,1777,813.39,0.06,3,24.9,0
1709,Direct Market 1709,Restaurant,Asia Pacific,Integrated,1.2,17.5,50,350.0,0.38,2,19.8,0
1710,Express Transact 1710,Restaurant,MEA,Semi-integrated,7.6,1632.4,2983,547.23,0.97,1,25.9,0
1711,Prime Shop 1711,eCommerce,Europe,Manual,9.4,304.5,342,890.35,0.24,4,39.7,0
1712,Peak Trade 1712,eCommerce,MEA,Semi-integrated,6.8,1254.3,2671,469.6,0.63,13,34.6,0
1713,Peak Payments 1713,Services,MEA,Manual,11.8,652.1,1456,447.87,0.28,16,54.5,0
1714,Smart Pay 1714,Entertainment,Europe,Semi-integrated,8.4,507.9,361,1406.93,1.16,10,32.3,0
1715,Prime Transact 1715,Travel,LAC,Manual,1.7,576.4,827,696.98,0.97,17,-5.4,1
1716,Express Trade 1716,Services,Europe,Semi-integrated,2.8,644.6,1521,423.8,1.34,7,24.9,0
1717,Global Hub 1717,Travel,Europe,Semi-integrated,10.0,4368.5,10065,434.03,0.14,5,22.2,0
1718,Prime Shop 1718,eCommerce,Europe,Semi-integrated,12.0,647.1,1204,537.46,0.19,12,46.4,0
1719,Direct Hub 1719,eCommerce,LAC,Manual,1.6,3040.4,7431,409.15,0.05,2,-11.3,0
1720,Digital Commerce 1720,Travel,Europe,Integrated,1.7,2479.6,1907,1300.26,0.08,16,19.2,0
1721,Swift Payments 1721,Retail,LAC,Semi-integrated,9.3,1692.3,1346,1257.28,0.17,14,-5.6,1
1722,Global Trade 1722,Entertainment,Asia Pacific,Semi-integrated,1.2,54.5,116,469.83,1.14,0,18.3,0
1723,Global Shop 1723,Travel,LAC,Manual,1.3,3175.7,7092,447.79,0.82,3,3.7,0
1724,Prime Commerce 1724,Entertainment,MEA,Integrated,10.7,350.4,888,394.59,0.39,11,17.6,0
1725,Smart Payments 1725,Travel,North America,Semi-integrated,9.7,1811.7,1725,1050.26,0.74,13,-20.2,1
1726,Express Market 1726,Entertainment,MEA,Semi-integrated,10.6,170.5,305,559.02,0.77,3,23.9,0
1727,Smart Pay 1727,Services,North America,Manual,8.0,126.6,272,465.44,1.03,13,12.1,0
1728,Global Pay 1728,Travel,Asia Pacific,Integrated,4.2,8000.0,8473,944.18,0.2,8,11.0,0
1729,Global Trade 1729,eCommerce,Europe,Semi-integrated,10.9,174.2,312,558.33,0.05,12,47.0,0
1730,Smart Pay 1730,Retail,LAC,Semi-integrated,3.9,3309.5,6937,477.08,0.5,7,0.4,0
1731,Smart Shop 1731,Entertainment,LAC,Manual,3.7,785.1,813,965.68,0.36,8,14.8,0
1732,Global Hub 1732,Services,MEA,Manual,10.7,369.4,531,695.67,0.21,7,10.0,0
1733,Peak Trade 1733,Entertainment,Asia Pacific,Semi-integrated,8.3,624.7,650,961.08,0.61,2,12.0,0
1734,Swift Transact 1734,Services,MEA,Semi-integrated,10.8,107.6,296,363.51,0.38,3,52.4,0
1735,Swift Transact 1735,Services,Europe,Integrated,2.3,652.5,712,916.43,1.0,3,9.3,0
1736,Prime Pay 1736,Entertainment,Europe,Manual,11.5,146.1,117,1248.72,0.32,14,-3.3,0
1737,Swift Shop 1737,Travel,Europe,Integrated,7.5,382.4,224,1707.14,0.08,7,45.4,0
1738,Digital Pay 1738,Retail,Asia Pacific,Semi-integrated,8.2,2429.4,1487,1633.76,0.05,6,1.8,0
1739,Express Commerce 1739,Retail,LAC,Semi-integrated,11.0,949.4,929,1021.96,0.2,15,-24.1,1
1740,Prime Commerce 1740,Restaurant,MEA,Integrated,4.9,83.5,168,497.02,0.3,15,-6.8,1
1741,Prime Transact 1741,eCommerce,Europe,Integrated,8.8,2190.9,1192,1838.0,1.12,4,-16.9,0
1742,Global Pay 1742,Entertainment,Europe,Integrated,7.9,658.6,801,822.22,0.35,6,-28.0,0
1743,Digital Pay 1743,eCommerce,MEA,Manual,9.6,311.4,200,1557.0,0.4,7,0.7,0
1744,Smart Trade 1744,Retail,Asia Pacific,Semi-integrated,10.8,1891.9,2855,662.66,0.14,15,6.6,0
1745,Swift Commerce 1745,Restaurant,Europe,Integrated,8.3,526.3,327,1609.48,1.04,12,31.6,0
1746,Prime Payments 1746,Services,MEA,Semi-integrated,1.3,130.1,262,496.56,0.91,9,20.6,0
1747,Direct Shop 1747,Services,Asia Pacific,Integrated,2.6,8000.0,17768,450.25,2.46,4,19.7,0
1748,Express Transact 1748,eCommerce,MEA,Manual,11.5,649.2,1511,429.65,1.15,6,-9.9,0
1749,Express Commerce 1749,Entertainment,MEA,Integrated,11.6,593.5,629,943.56,1.65,0,25.7,0
1750,Global Commerce 1750,Entertainment,MEA,Integrated,11.6,377.2,1007,374.58,0.07,12,35.8,0
1751,Direct Trade 1751,Services,Asia Pacific,Integrated,0.9,3470.1,7723,449.32,1.08,16,15.9,1
1752,Peak Shop 1752,Services,LAC,Semi-integrated,4.9,319.0,204,1563.73,0.05,14,16.5,0
1753,Global Commerce 1753,Travel,MEA,Integrated,9.2,76.5,122,627.05,3.62,5,-17.3,0
1754,Swift Market 1754,eCommerce,Europe,Semi-integrated,9.2,257.2,622,413.5,0.36,8,29.1,0
1755,Peak Transact 1755,Travel,North America,Integrated,1.5,4262.0,5443,783.02,0.1,17,43.6,0
1756,Peak Pay 1756,Restaurant,Europe,Integrated,7.5,2132.4,3100,687.87,0.08,7,14.5,0
1757,Swift Transact 1757,eCommerce,LAC,Integrated,2.1,465.4,965,482.28,1.58,15,-3.9,1
1758,Express Transact 1758,Travel,Asia Pacific,Integrated,6.2,4548.5,2905,1565.75,0.49,10,4.8,0
1759,Direct Transact 1759,Travel,North America,Manual,3.3,1895.3,5529,342.79,0.05,8,-0.4,1
1760,Swift Trade 1760,Travel,Asia Pacific,Integrated,1.1,458.0,428,1070.09,0.89,10,0.8,0
1761,Peak Shop 1761,eCommerce,North America,Manual,1.4,527.3,298,1769.46,0.88,4,21.0,0
1762,Swift Hub 1762,eCommerce,Asia Pacific,Integrated,11.0,1054.7,541,1949.54,0.45,7,13.6,0
1763,Global Shop 1763,Retail,Asia Pacific,Integrated,9.1,207.5,311,667.2,0.13,5,28.1,0
1764,Digital Shop 1764,Travel,LAC,Integrated,11.2,669.3,1814,368.96,0.13,13,15.4,0
1765,Global Payments 1765,Travel,Asia Pacific,Integrated,5.9,1024.5,2611,392.38,0.28,11,-9.3,0
1766,Express Transact 1766,Services,Asia Pacific,Semi-integrated,5.3,62.7,174,360.34,0.47,7,-2.0,0
1767,Global Commerce 1767,Travel,LAC,Semi-integrated,4.6,510.3,936,545.19,2.32,14,-3.3,1
1768,Smart Hub 1768,eCommerce,LAC,Integrated,7.6,435.2,705,617.3,0.61,8,4.3,0
1769,Digital Hub 1769,Retail,MEA,Semi-integrated,4.5,2805.4,4108,682.91,0.14,17,43.9,0
1770,Swift Market 1770,Restaurant,Europe,Semi-integrated,9.1,50.3,50,1006.0,0.57,10,47.1,0
1771,Global Transact 1771,eCommerce,Asia Pacific,Manual,9.7,389.9,1081,360.68,1.99,15,24.7,1
1772,Smart Trade 1772,eCommerce,Europe,Manual,10.6,338.8,589,575.21,0.14,17,10.4,0
1773,Smart Hub 1773,eCommerce,Asia Pacific,Semi-integrated,3.3,2550.6,4177,610.63,0.13,5,-19.2,1
1774,Swift Transact 1774,eCommerce,North America,Semi-integrated,6.6,625.8,1118,559.75,0.05,4,12.4,0
1775,Smart Commerce 1775,Entertainment,Asia Pacific,Semi-integrated,3.1,8000.0,19883,402.35,0.53,15,-7.8,1
1776,Swift Payments 1776,Retail,North America,Integrated,0.9,1680.9,1783,942.74,0.05,4,40.6,0
1777,Peak Commerce 1777,Restaurant,Asia Pacific,Semi-integrated,8.6,374.5,851,440.07,3.13,13,-24.1,1
1778,Prime Payments 1778,Retail,MEA,Integrated,6.8,930.3,2118,439.24,1.36,3,15.7,0
1779,Express Transact 1779,Restaurant,MEA,Semi-integrated,8.8,405.2,1063,381.19,0.09,15,-9.5,0
1780,Express Payments 1780,Entertainment,Asia Pacific,Manual,1.5,2215.3,1155,1918.01,0.16,12,7.8,1
1781,Digital Pay 1781,Retail,North America,Integrated,11.9,103.0,95,1084.21,0.18,9,21.3,0
1782,Swift Shop 1782,eCommerce,Europe,Semi-integrated,11.9,209.9,352,596.31,0.07,8,28.4,0
1783,Smart Transact 1783,Retail,North America,Manual,5.8,1258.9,3306,380.79,0.98,11,6.8,0
1784,Digital Market 1784,Services,LAC,Integrated,10.5,3699.9,10777,343.31,0.9,6,23.2,0
1785,Global Pay 1785,Entertainment,MEA,Semi-integrated,3.3,30.5,60,508.33,0.19,7,-5.2,0
1786,Peak Pay 1786,Restaurant,Asia Pacific,Manual,9.0,4556.3,4694,970.66,0.9,3,12.9,0
1787,Prime Trade 1787,Restaurant,North America,Manual,10.6,546.7,525,1041.33,0.66,2,28.0,0
